player_id,person_id,name,team,team name,division,year,age,class,w,l,g,gs,cg,sho,sv,ip,tbf,h,r,er,hr,bb,hbp,wp,bk,so,qualified
n_q009504,q009504,Carmine Poppiti,JMU,James Madison,1,2022,,Fr,0,0,5,0,0,0,0,4.2,23,4,3,2,1,3,1,1,0,3,False
n_q014241,q014241,Casey Smith,JMU,James Madison,1,2022,,Fr,0,0,3,0,0,0,0,3.0,15,5,5,5,0,1,0,0,0,3,False
n_q003438,q003438,Chase DeLauter,JMU,James Madison,1,2022,,So,0,0,1,0,0,0,0,0.1,4,0,1,0,0,3,0,0,0,0,False
n_q003444,q003444,Donovan Burke,JMU,James Madison,1,2022,,So,1,1,2,2,0,0,0,11.0,40,5,2,1,0,2,0,0,0,17,False
n_q003441,q003441,Eli Ottinger,JMU,James Madison,1,2022,,Jr,2,3,21,0,0,0,3,33.2,141,26,19,15,4,11,1,4,0,29,False
n_q014242,q014242,Evan Smith,JMU,James Madison,1,2022,,Fr,0,0,6,0,0,0,0,6.1,22,4,1,1,0,1,1,0,0,6,False
n_q003440,q003440,Hunter Entsminger,JMU,James Madison,1,2022,,So,2,0,15,0,0,0,0,19.0,88,21,10,9,2,8,5,2,0,19,False
n_q014247,q014247,Jacob Steinberg,JMU,James Madison,1,2022,,So,0,0,3,0,0,0,0,2.1,14,5,4,3,0,4,0,0,0,1,False
n_q009502,q009502,Joe Vogatsky,JMU,James Madison,1,2022,,So,2,4,11,4,0,0,0,23.1,113,27,20,20,3,13,7,3,0,26,False
n_q003429,q003429,Justin Showalter,JMU,James Madison,1,2022,,Sr,4,8,14,14,1,0,0,72.1,330,89,58,41,8,13,12,4,3,67,True
n_q003428,q003428,Liam McDonnell,JMU,James Madison,1,2022,,Sr,6,1,16,13,0,0,0,63.2,260,50,23,20,4,23,3,5,0,52,True
n_q003436,q003436,Lliam Grubbs,JMU,James Madison,1,2022,,Jr,1,3,17,0,0,0,3,18.1,86,19,13,10,1,10,3,3,0,15,False
n_q014244,q014244,Matt Leikus,JMU,James Madison,1,2022,,Fr,0,0,2,0,0,0,0,2.0,12,2,2,2,0,3,1,2,0,4,False
n_q003445,q003445,Matthew Klienfelter,JMU,James Madison,1,2022,,So,0,0,9,0,0,0,0,10.1,57,18,11,11,1,6,5,1,0,13,False
n_q009501,q009501,Michael Stewart,JMU,James Madison,1,2022,,So,0,0,10,0,0,0,1,11.1,51,12,9,8,3,6,0,0,0,8,False
n_q014236,q014236,Nick Hammer,JMU,James Madison,1,2022,,So,0,0,8,2,0,0,0,14.0,62,15,9,8,0,5,0,0,0,11,False
n_q003430,q003430,Nick Stewart,JMU,James Madison,1,2022,,Sr,0,0,6,0,0,0,0,1.1,15,1,3,3,0,10,1,3,0,1,False
n_q003423,q003423,Nick Zona,JMU,James Madison,1,2022,,Jr,0,0,1,0,0,0,0,0.1,1,0,0,0,0,0,0,0,0,0,False
n_q014238,q014238,Ryan Cook,JMU,James Madison,1,2022,,Fr,0,0,3,0,0,0,0,3.0,11,1,0,0,0,2,0,0,0,3,False
n_q009499,q009499,Ryan Murphy,JMU,James Madison,1,2022,,So,4,2,14,11,0,0,0,65.1,271,64,30,28,7,12,4,1,0,43,True
n_q009496,q009496,Sean Culkin,JMU,James Madison,1,2022,,So,2,2,26,0,0,0,0,32.2,140,35,21,18,2,7,3,1,0,14,False
n_q014245,q014245,Todd Mozoki,JMU,James Madison,1,2022,,Fr,1,1,9,2,0,0,0,12.2,68,16,14,9,1,6,7,3,1,16,False
n_q005531,q005531,Alec Rodriguez,JOES,Saint Joseph's,1,2022,,Jr,2,0,25,0,0,0,2,25.2,129,30,24,20,0,16,9,5,1,34,False
n_q005542,q005542,Cole Stetzar,JOES,Saint Joseph's,1,2022,,Sr,0,1,6,5,0,0,0,11.0,48,10,6,6,2,6,1,0,0,6,False
n_q011120,q011120,David Owsik,JOES,Saint Joseph's,1,2022,,So,1,1,11,0,0,0,1,19.0,91,20,19,15,3,9,5,9,2,15,False
n_q011125,q011125,Ian McCole,JOES,Saint Joseph's,1,2022,,Sr,3,6,15,14,1,1,0,77.1,346,86,55,49,6,22,16,3,0,48,True
n_q012169,q012169,Luke Gabrysh,JOES,Saint Joseph's,1,2022,,Fr,0,0,10,0,0,0,0,10.1,65,19,18,17,2,14,2,3,0,6,False
n_q005548,q005548,Luke Smith,JOES,Saint Joseph's,1,2022,,Sr,4,5,14,14,0,0,0,60.1,296,91,59,37,8,17,7,7,0,41,True
n_q012170,q012170,Matt McShane,JOES,Saint Joseph's,1,2022,,Fr,5,0,20,1,0,0,2,45.0,202,45,22,12,5,16,6,6,1,51,True
n_q005537,q005537,Mike Falco,JOES,Saint Joseph's,1,2022,,Sr,7,3,16,4,0,0,0,52.0,234,43,26,26,1,34,10,6,0,50,True
n_q013553,q013553,Mike Picollo,JOES,Saint Joseph's,1,2022,,Sr,1,1,14,4,0,0,0,27.1,126,37,24,23,7,5,3,2,1,18,False
n_q005536,q005536,Nick Embleton,JOES,Saint Joseph's,1,2022,,Jr,0,0,3,0,0,0,0,2.0,17,6,5,5,2,5,0,1,0,2,False
n_q011591,q011591,Nick Torres,JOES,Saint Joseph's,1,2022,,Jr,0,0,12,0,0,0,0,19.0,83,18,7,6,2,9,1,2,1,18,False
n_q005534,q005534,Noah Weber,JOES,Saint Joseph's,1,2022,,Sr,2,0,14,7,0,0,0,37.0,156,39,15,11,2,7,4,1,0,15,False
n_q005532,q005532,Patrick Shearer,JOES,Saint Joseph's,1,2022,,Jr,1,1,9,1,0,0,0,11.0,73,26,26,20,2,10,4,4,0,10,False
n_q005533,q005533,Peter Gallo,JOES,Saint Joseph's,1,2022,,Jr,0,0,15,1,0,0,0,15.1,88,15,17,10,1,21,7,1,0,17,False
n_q011123,q011123,Ryan Basarab,JOES,Saint Joseph's,1,2022,,So,0,2,4,3,0,0,0,6.1,50,18,21,16,1,7,5,3,0,9,False
n_q005546,q005546,Ryan Devine,JOES,Saint Joseph's,1,2022,,Sr,2,5,27,0,0,0,8,35.2,159,31,28,23,5,14,7,2,0,37,False
n_q012171,q012171,Sam Davies,JOES,Saint Joseph's,1,2022,,Fr,1,0,15,0,0,0,0,17.0,89,18,19,16,2,13,8,4,0,22,False
n_q014444,q014444,AJ Causey,JVST,Jacksonville St.,1,2022,,Fr,4,4,25,1,0,0,9,48.1,202,37,16,14,1,10,12,0,1,58,True
n_q014448,q014448,Austin Cornelius,JVST,Jacksonville St.,1,2022,,Fr,0,0,7,0,0,0,0,8.2,43,12,7,6,1,6,0,2,0,7,False
n_q014446,q014446,Blake Bennett,JVST,Jacksonville St.,1,2022,,So,0,1,7,0,0,0,0,4.2,38,11,19,12,2,11,1,2,0,5,False
n_q014445,q014445,Caleb Marsh,JVST,Jacksonville St.,1,2022,,Jr,0,1,9,0,0,0,0,9.2,57,17,12,12,1,9,2,3,2,10,False
n_q003410,q003410,Camden Lovrich,JVST,Jacksonville St.,1,2022,,So,1,1,10,7,0,0,0,31.1,149,47,24,21,3,13,3,4,1,19,False
n_q014437,q014437,Cole Turner,JVST,Jacksonville St.,1,2022,,Fr,1,0,9,0,0,0,0,16.0,76,11,6,5,0,14,5,0,0,13,False
n_q008908,q008908,Dylan Hathcock,JVST,Jacksonville St.,1,2022,,Sr,3,5,26,2,0,0,1,53.1,226,53,35,30,3,15,2,2,1,42,True
n_q003406,q003406,Isaiah Magwood,JVST,Jacksonville St.,1,2022,,Jr,7,2,14,10,0,0,0,69.2,295,58,25,20,6,33,6,7,0,78,True
n_q008904,q008904,Jake Peppers,JVST,Jacksonville St.,1,2022,,So,4,2,18,9,0,0,0,53.1,252,58,32,26,2,29,9,19,0,52,True
n_q008902,q008902,Reese Morrison,JVST,Jacksonville St.,1,2022,,So,0,0,7,1,0,0,0,8.0,48,12,14,11,1,12,3,2,0,6,False
n_q008903,q008903,Reid Fagerstrom,JVST,Jacksonville St.,1,2022,,So,4,3,17,10,0,0,0,64.2,294,67,38,32,6,38,3,6,0,74,True
n_q014433,q014433,Tanner Jones,JVST,Jacksonville St.,1,2022,,Fr,2,4,21,11,0,0,1,52.1,242,62,33,31,8,29,4,6,0,43,True
n_q008905,q008905,Trevor Andrews,JVST,Jacksonville St.,1,2022,,Jr,0,0,12,0,0,0,0,20.1,100,30,22,17,4,6,3,2,1,8,False
n_q003399,q003399,Trey Fortner,JVST,Jacksonville St.,1,2022,,Jr,1,4,24,4,0,0,1,47.1,218,55,34,27,5,20,11,2,0,35,True
n_q001035,q001035,Brayden Eidson,KENN,Kennesaw St.,1,2022,,So,3,2,15,7,0,0,1,45.2,221,61,49,33,5,15,6,6,0,27,False
n_q014838,q014838,Chase Townsend,KENN,Kennesaw St.,1,2022,,Jr,0,0,3,0,0,0,0,3.0,17,5,7,7,1,2,1,1,0,4,False
n_q014837,q014837,Connor Housley,KENN,Kennesaw St.,1,2022,,Jr,0,3,14,7,0,0,0,26.1,139,23,29,27,4,36,4,6,1,26,False
n_q014849,q014849,Ford Townsend,KENN,Kennesaw St.,1,2022,,Jr,0,0,12,0,0,0,0,10.0,55,14,12,9,2,10,2,2,0,9,False
n_q014848,q014848,Harry Cain,KENN,Kennesaw St.,1,2022,,Fr,0,0,9,0,0,0,1,13.1,62,16,12,12,4,6,2,1,0,16,False
n_q014833,q014833,Jack Myers,KENN,Kennesaw St.,1,2022,,Sr,5,3,18,15,1,0,0,90.2,411,88,54,45,10,32,15,7,1,72,True
n_q001023,q001023,Jared Rine,KENN,Kennesaw St.,1,2022,,Jr,4,0,22,3,0,0,7,43.2,208,47,29,26,4,28,7,2,0,35,False
n_q014839,q014839,John Bezdicek,KENN,Kennesaw St.,1,2022,,Sr,5,1,18,17,0,0,0,81.1,348,61,42,34,16,35,11,6,0,86,True
n_q009312,q009312,Kolby Johnson,KENN,Kennesaw St.,1,2022,,Jr,1,1,8,0,0,0,0,14.0,72,18,14,13,2,12,3,1,0,7,False
n_q014828,q014828,Luke Cooper,KENN,Kennesaw St.,1,2022,,Jr,0,2,9,0,0,0,1,9.1,47,14,9,9,1,5,0,2,0,9,False
n_q001017,q001017,Luke Torbert,KENN,Kennesaw St.,1,2022,,Sr,4,3,24,3,0,0,0,56.1,257,61,44,41,11,26,8,2,0,57,True
n_q001033,q001033,Makenzie Stills,KENN,Kennesaw St.,1,2022,,So,1,1,15,9,0,0,0,38.2,185,43,37,35,5,24,7,3,0,29,False
n_q014843,q014843,Miller Riggins,KENN,Kennesaw St.,1,2022,,Fr,1,1,13,0,0,0,0,14.1,72,16,12,11,1,11,4,1,0,13,False
n_q009311,q009311,Nathan Holler,KENN,Kennesaw St.,1,2022,,So,6,5,26,0,0,0,1,33.0,162,40,30,30,1,14,11,5,0,27,False
n_q014846,q014846,Slaide Naturman,KENN,Kennesaw St.,1,2022,,Fr,0,0,7,0,0,0,0,8.0,35,7,7,7,0,4,1,4,0,8,False
n_q014841,q014841,Smith Pinson,KENN,Kennesaw St.,1,2022,,Fr,6,6,24,3,0,0,3,65.0,274,62,38,36,10,13,6,16,0,80,True
n_q001034,q001034,Ty Butler,KENN,Kennesaw St.,1,2022,,So,0,0,2,0,0,0,0,,8,4,6,6,0,3,1,0,0,0,False
n_q014840,q014840,Tyler Franks,KENN,Kennesaw St.,1,2022,,Fr,0,0,1,0,0,0,0,2.0,9,1,1,0,0,1,0,0,0,1,False
n_q008779,q008779,Aidan Longwell,KENT,Kent St.,1,2022,,So,2,1,14,0,0,0,1,13.1,58,15,10,8,3,4,2,2,0,11,False
n_q003498,q003498,Asher Soltis,KENT,Kent St.,1,2022,,Jr,1,0,9,0,0,0,0,8.0,53,16,15,12,1,6,3,4,0,8,False
n_q015786,q015786,Ben Cruikshank,KENT,Kent St.,1,2022,,Jr,3,3,13,8,1,1,0,53.2,242,35,29,29,5,43,9,2,2,53,True
n_q003501,q003501,Brody Ware,KENT,Kent St.,1,2022,,Jr,1,0,8,0,0,0,0,9.1,52,8,10,9,0,11,4,1,1,5,False
n_q015775,q015775,Caden Leonard,KENT,Kent St.,1,2022,,Fr,0,1,8,1,0,0,0,7.2,40,14,8,6,1,2,1,0,0,5,False
n_q008776,q008776,Calvin Bickerstaff,KENT,Kent St.,1,2022,,So,2,1,18,0,0,0,0,30.0,135,34,17,15,1,10,0,2,0,29,False
n_q003502,q003502,Collin Romel,KENT,Kent St.,1,2022,,Sr,5,4,14,8,0,0,0,65.2,292,73,47,40,11,25,5,1,0,59,True
n_q015769,q015769,Eric Chalus,KENT,Kent St.,1,2022,,Fr,3,2,12,10,0,0,0,56.2,251,62,39,35,9,12,8,3,1,54,True
n_q008777,q008777,Evan Wolf,KENT,Kent St.,1,2022,,So,1,1,18,0,0,0,0,23.1,110,26,21,19,4,15,3,3,0,18,False
n_q003517,q003517,Grant Vera,KENT,Kent St.,1,2022,,Sr,0,2,9,0,0,0,1,9.0,42,12,5,5,3,3,0,2,1,8,False
n_q015785,q015785,Jacob Baldino,KENT,Kent St.,1,2022,,So,1,2,7,0,0,0,0,8.1,40,8,7,7,1,5,1,2,0,10,False
n_q003518,q003518,Max Rippl,KENT,Kent St.,1,2022,,Sr,2,3,16,1,0,0,1,26.0,125,29,27,26,4,14,6,1,0,24,False
n_q015768,q015768,Peyton Cariaco,KENT,Kent St.,1,2022,,Fr,0,3,14,6,0,0,0,42.0,205,65,43,38,5,14,3,5,1,33,False
n_q003500,q003500,Richie Dell,KENT,Kent St.,1,2022,,Jr,3,2,14,8,1,1,0,52.2,238,55,37,29,9,26,4,3,0,48,True
n_q015767,q015767,Rocco Bernadina,KENT,Kent St.,1,2022,,Fr,0,4,12,11,0,0,0,38.2,201,58,56,47,7,16,11,6,0,33,False
n_q011878,q011878,Ben Weber,KSU,Kansas St.,1,2022,,So,0,0,5,0,0,0,0,9.1,49,9,13,13,2,11,2,0,0,12,False
n_q011867,q011867,Blake Adams,KSU,Kansas St.,1,2022,,Jr,6,6,17,13,0,0,0,87.0,388,90,54,49,11,34,5,6,0,90,True
n_q011868,q011868,Blake Corsentino,KSU,Kansas St.,1,2022,,So,4,5,22,3,0,0,2,57.2,252,65,38,27,5,14,3,2,0,50,True
n_q003450,q003450,Chris Herb,KSU,Kansas St.,1,2022,,Jr,0,0,2,0,0,0,0,2.1,14,4,3,3,1,3,0,1,0,3,False
n_q011891,q011891,Christian Ruebeck,KSU,Kansas St.,1,2022,,So,0,1,13,4,0,0,0,31.0,168,40,36,33,6,29,9,8,0,42,False
n_q011876,q011876,Collin Rothermel,KSU,Kansas St.,1,2022,,Fr,0,0,5,2,0,0,1,14.1,69,17,9,7,1,6,2,1,0,13,False
n_q003467,q003467,Connor McCullough,KSU,Kansas St.,1,2022,,So,3,4,15,14,0,0,1,73.2,324,77,47,43,7,30,8,6,3,66,True
n_q011873,q011873,Dillon Pearson,KSU,Kansas St.,1,2022,,Fr,0,0,2,0,0,0,0,1.0,8,1,0,0,0,3,1,3,0,2,False
n_q003453,q003453,Dylan Phillips,KSU,Kansas St.,1,2022,,Jr,0,1,16,1,0,0,8,20.1,77,13,7,6,1,3,3,2,0,26,False
n_q003469,q003469,Elijah Dale,KSU,Kansas St.,1,2022,,So,0,0,5,0,0,0,0,3.1,33,12,11,10,1,6,5,2,0,5,False
n_q011889,q011889,German Fajardo,KSU,Kansas St.,1,2022,,So,4,2,16,6,0,0,2,46.0,208,34,25,20,5,29,8,7,0,64,False
n_q007617,q007617,Grant Nicholson,KSU,Kansas St.,1,2022,,Fr,0,0,1,0,0,0,0,1.0,5,1,0,0,0,1,0,0,0,3,False
n_q003459,q003459,Griffin Hassall,KSU,Kansas St.,1,2022,,Jr,4,7,18,11,0,0,0,66.1,298,73,51,46,11,25,3,5,0,49,True
n_q011871,q011871,Landry Jurecka,KSU,Kansas St.,1,2022,,Fr,1,1,6,0,0,0,0,8.2,37,9,7,7,1,2,1,1,0,10,False
n_q011881,q011881,Landry Wideman,KSU,Kansas St.,1,2022,,So,1,0,7,0,0,0,0,9.2,51,8,13,13,3,15,0,0,0,12,False
n_q003447,q003447,Nico Rodriguez,KSU,Kansas St.,1,2022,,So,0,0,8,0,0,0,0,7.0,40,6,6,6,0,11,3,0,0,8,False
n_q007602,q007602,Tyler Ruhl,KSU,Kansas St.,1,2022,,Fr,5,2,21,0,0,0,1,41.2,187,42,31,28,3,19,7,4,0,39,False
n_q011888,q011888,Tyson Neighbors,KSU,Kansas St.,1,2022,,Fr,1,0,9,0,0,0,0,8.1,47,8,5,5,0,14,2,1,1,13,False
n_q003448,q003448,Wesley Moore,KSU,Kansas St.,1,2022,,Jr,0,0,10,4,0,0,0,18.0,102,20,16,13,1,25,6,3,0,33,False
n_q003473,q003473,Cole Larsen,KU,Kansas,1,2022,,Sr,1,9,15,14,1,0,0,79.2,394,120,83,75,27,31,5,7,0,42,True
n_q003481,q003481,Daniel Hegarty,KU,Kansas,1,2022,,Sr,6,6,18,9,2,0,0,72.2,327,88,53,43,13,20,10,1,1,32,True
n_q010096,q010096,Grant Shepherd,KU,Kansas,1,2022,,So,0,0,16,0,0,0,0,15.1,88,17,20,18,1,15,8,4,0,15,False
n_q010097,q010097,Jacob Dillon,KU,Kansas,1,2022,,So,0,1,6,0,0,0,0,5.2,42,11,15,15,1,13,1,2,0,6,False
n_q003491,q003491,Jake Adams,KU,Kansas,1,2022,,Jr,2,2,18,7,0,0,0,39.2,203,52,50,42,6,23,11,6,1,28,False
n_q003484,q003484,Jonah Ulane,KU,Kansas,1,2022,,Sr,0,0,11,0,0,0,5,8.2,52,6,12,11,2,18,2,2,0,5,False
n_q014383,q014383,Jonathan Cymrot,KU,Kansas,1,2022,,Fr,0,0,7,0,0,0,0,6.1,32,6,5,5,0,5,1,9,0,9,False
n_q014380,q014380,Knolton Clark,KU,Kansas,1,2022,,So,0,0,18,0,0,0,0,20.1,117,32,33,29,4,22,3,6,0,16,False
n_q014384,q014384,Kolby Dougan,KU,Kansas,1,2022,,So,1,3,27,0,0,0,1,38.1,185,44,37,33,11,26,2,3,2,44,False
n_q014377,q014377,Payton Allen,KU,Kansas,1,2022,,Fr,2,2,7,0,0,0,0,20.0,88,26,12,11,2,6,3,2,0,11,False
n_q003495,q003495,Ryan Vanderhei,KU,Kansas,1,2022,,So,5,6,14,14,0,0,0,78.0,366,79,58,56,13,43,12,7,1,83,True
n_q010101,q010101,Sam Brady,KU,Kansas,1,2022,,So,0,3,13,8,0,0,0,23.0,120,29,27,25,4,15,8,11,1,20,False
n_q014378,q014378,Steven Andrews,KU,Kansas,1,2022,,Fr,1,2,14,2,0,0,0,26.0,115,34,22,20,5,5,1,0,0,24,False
n_q014385,q014385,Stone Evers,KU,Kansas,1,2022,,Fr,0,0,5,0,0,0,0,2.2,20,3,4,3,0,6,3,0,0,4,False
n_q010094,q010094,Stone Hewlett,KU,Kansas,1,2022,,So,2,1,24,1,0,0,1,38.1,177,49,35,34,10,14,3,1,1,25,False
n_q006835,q006835,Adam Bogosian,LAF,Lafayette,1,2022,,So,0,0,7,0,0,0,0,8.2,63,23,25,25,4,11,2,4,0,6,False
n_q003570,q003570,Alex Walsh,LAF,Lafayette,1,2022,,Jr,0,0,1,0,0,0,0,1.1,6,1,1,1,1,1,0,0,0,3,False
n_q015978,q015978,Chase Barley,LAF,Lafayette,1,2022,,Fr,0,0,13,0,0,0,1,15.0,80,17,17,15,1,17,5,4,0,14,False
n_q003590,q003590,Ethan O'Connor,LAF,Lafayette,1,2022,,Sr,0,0,1,0,0,0,0,0.2,6,2,2,2,1,1,1,0,0,0,False
n_q003587,q003587,Frank Craska,LAF,Lafayette,1,2022,,Sr,0,1,12,1,0,0,0,21.0,116,38,30,29,6,14,4,3,2,13,False
n_q015979,q015979,Jack McMullen,LAF,Lafayette,1,2022,,Fr,0,0,11,0,0,0,0,11.2,64,8,15,13,0,19,2,11,1,18,False
n_q003595,q003595,Jacob Ciccone,LAF,Lafayette,1,2022,,Jr,0,1,20,0,0,0,3,39.0,194,47,32,29,3,32,2,2,0,37,False
n_q015977,q015977,Jacob Maurer,LAF,Lafayette,1,2022,,Fr,0,0,2,0,0,0,0,1.1,14,4,9,8,0,2,4,3,0,2,False
n_q003577,q003577,Jake Bloss,LAF,Lafayette,1,2022,,Jr,6,3,11,11,1,1,0,58.0,266,61,33,23,5,28,3,5,0,68,True
n_q015980,q015980,Joe Skapinetz,LAF,Lafayette,1,2022,,Fr,0,2,10,3,0,0,0,19.2,119,38,31,28,2,21,4,4,0,19,False
n_q006853,q006853,Joey Pence,LAF,Lafayette,1,2022,,So,1,1,18,1,0,0,0,22.0,124,30,30,23,7,19,7,2,0,18,False
n_q003571,q003571,Jordan Yoder,LAF,Lafayette,1,2022,,Jr,4,3,18,4,1,0,1,41.2,190,41,29,26,2,16,4,1,0,40,True
n_q003591,q003591,Kyle Subers,LAF,Lafayette,1,2022,,Sr,1,9,12,12,0,0,0,45.2,238,61,62,49,10,32,3,13,0,45,True
n_q006847,q006847,Luke Benneche,LAF,Lafayette,1,2022,,So,1,10,12,12,2,0,0,66.0,300,58,46,33,2,32,12,3,0,73,True
n_q003574,q003574,Nolan Morr,LAF,Lafayette,1,2022,,Jr,2,5,14,6,0,0,2,51.1,235,73,42,30,3,9,3,0,1,41,True
n_q016267,q016267,Adam Davis,LAM,Lamar University,1,2022,,So,1,1,24,0,0,0,0,13.1,67,12,13,12,2,12,3,1,1,19,False
n_q016314,q016314,Adam Wheaton,LAM,Lamar University,1,2022,,Sr,10,2,15,14,0,0,0,91.1,384,83,35,27,9,29,4,3,1,69,True
n_q008355,q008355,Benjamin Content,LAM,Lamar University,1,2022,,Jr,0,0,12,0,0,0,0,10.1,49,11,7,7,2,6,2,0,0,7,False
n_q003616,q003616,Braxton Douthit,LAM,Lamar University,1,2022,,Jr,7,2,15,15,0,0,0,81.1,348,79,42,33,3,20,4,10,0,76,True
n_q016447,q016447,Camden Guarnere,LAM,Lamar University,1,2022,,So,0,0,1,0,0,0,0,0.1,6,2,2,2,0,3,0,3,0,1,False
n_q008349,q008349,Daniel Cole,LAM,Lamar University,1,2022,,Jr,2,3,24,3,0,0,0,35.2,161,42,20,18,3,8,4,4,0,36,False
n_q003600,q003600,Jack Dallas,LAM,Lamar University,1,2022,,Sr,4,1,27,0,0,0,14,41.2,179,36,16,9,0,14,4,7,0,55,False
n_q016336,q016336,Jacob Ellis,LAM,Lamar University,1,2022,,So,1,2,22,3,0,0,0,26.0,122,30,18,15,1,12,2,2,0,19,False
n_q003607,q003607,Joe Buckendorff,LAM,Lamar University,1,2022,,Jr,2,2,19,5,0,0,1,35.1,165,33,25,22,3,21,3,11,0,38,False
n_q003608,q003608,John Altman,LAM,Lamar University,1,2022,,Sr,1,0,17,0,0,0,0,20.2,85,13,9,8,1,7,5,2,1,17,False
n_q008347,q008347,Josh Ekness,LAM,Lamar University,1,2022,,So,0,2,11,7,0,0,0,16.1,76,12,14,12,1,18,1,1,0,18,False
n_q016334,q016334,Landon Odom,LAM,Lamar University,1,2022,,Jr,1,3,19,3,0,0,0,27.2,128,33,20,16,2,9,2,3,0,20,False
n_q003611,q003611,Max Mize,LAM,Lamar University,1,2022,,Sr,3,0,23,0,0,0,0,32.2,146,41,26,23,6,7,1,0,0,23,False
n_q016335,q016335,Michael Barta,LAM,Lamar University,1,2022,,So,0,0,4,0,0,0,0,3.0,16,7,5,5,1,2,0,0,0,1,False
n_q016298,q016298,Paul Rector,LAM,Lamar University,1,2022,,Jr,0,0,9,0,0,0,0,6.0,32,7,6,4,1,4,3,0,0,5,False
n_q016299,q016299,Trent Tompkins,LAM,Lamar University,1,2022,,Fr,0,0,12,0,0,0,0,10.0,50,16,4,4,0,2,2,0,0,10,False
n_q016337,q016337,Trhea Morse,LAM,Lamar University,1,2022,,So,3,1,16,5,0,0,1,30.0,137,35,14,14,2,13,2,7,0,25,False
n_q016428,q016428,Ty Ringo,LAM,Lamar University,1,2022,,So,0,1,9,0,0,0,0,7.0,29,7,7,3,0,3,0,0,0,6,False
n_q016270,q016270,Zach Williams,LAM,Lamar University,1,2022,,So,2,1,16,3,0,0,0,23.1,109,25,20,20,2,18,1,4,0,21,False
n_q012534,q012534,Cole Chimenti,LBSU,Long Beach St.,1,2022,,So,0,0,2,0,0,0,0,1.1,7,3,1,1,0,1,0,0,0,2,False
n_q012514,q012514,Dalton Ponce,LBSU,Long Beach St.,1,2022,,Jr,1,1,16,0,0,0,0,18.1,75,17,6,6,3,3,3,2,0,16,False
n_q002004,q002004,Devereaux Harrison,LBSU,Long Beach St.,1,2022,,So,5,1,17,2,0,0,5,33.2,154,36,25,23,6,17,1,3,0,32,False
n_q002016,q002016,Ethan Clough,LBSU,Long Beach St.,1,2022,,Jr,1,0,15,0,0,0,2,26.0,109,26,9,9,2,5,0,1,0,24,False
n_q011397,q011397,Jack Noble,LBSU,Long Beach St.,1,2022,,Jr,6,4,17,10,0,0,0,64.1,275,60,27,24,8,20,6,2,0,61,True
n_q002006,q002006,Jake Rons,LBSU,Long Beach St.,1,2022,,So,0,3,17,2,0,0,0,25.1,106,25,16,15,5,7,1,3,0,24,False
n_q002017,q002017,Jonathan Carlos,LBSU,Long Beach St.,1,2022,,Jr,0,1,19,3,0,0,0,32.2,142,31,12,10,2,15,1,2,0,38,False
n_q012512,q012512,Josh Haley,LBSU,Long Beach St.,1,2022,,Jr,1,1,17,1,0,0,0,26.2,108,18,11,7,0,9,0,1,0,19,False
n_q011400,q011400,Juaron Watts-Brown,LBSU,Long Beach St.,1,2022,,Fr,4,4,15,12,1,1,0,73.1,297,50,33,30,7,29,3,7,1,111,True
n_q012526,q012526,Kaden Moeller,LBSU,Long Beach St.,1,2022,,Fr,0,1,7,2,0,0,0,10.2,48,11,6,4,1,6,1,0,0,10,False
n_q002010,q002010,Luis Ramirez,LBSU,Long Beach St.,1,2022,,So,2,1,7,7,0,0,0,33.2,147,25,14,8,0,11,8,1,1,38,False
n_q011391,q011391,Marques Johnson,LBSU,Long Beach St.,1,2022,,Jr,1,1,14,6,0,0,0,44.1,186,30,16,16,3,21,3,6,0,51,True
n_q002011,q002011,Matt Fields,LBSU,Long Beach St.,1,2022,,Sr,3,2,21,0,0,0,4,40.2,160,29,11,9,1,8,3,1,0,39,False
n_q011385,q011385,Noah Carabajal,LBSU,Long Beach St.,1,2022,,So,1,2,12,4,0,0,0,19.1,93,25,19,17,5,10,2,2,0,17,False
n_q012537,q012537,Ray Cebulski,LBSU,Long Beach St.,1,2022,,Fr,0,0,5,0,0,0,0,5.2,29,8,4,3,0,3,0,2,0,3,False
n_q012535,q012535,Zach Locke,LBSU,Long Beach St.,1,2022,,Fr,0,0,2,0,0,0,0,1.1,9,4,3,3,0,1,0,0,0,1,False
n_q012516,q012516,Zach Voelker,LBSU,Long Beach St.,1,2022,,Fr,4,4,14,7,0,0,0,38.2,174,40,26,26,4,18,1,4,1,32,False
n_q003640,q003640,Ben Christian,LEH,Lehigh,1,2022,,Jr,2,5,12,10,0,0,0,44.2,210,57,37,28,4,15,4,1,1,24,True
n_q003621,q003621,Carlos Torres,LEH,Lehigh,1,2022,,Jr,3,1,11,8,0,0,0,34.2,173,49,33,29,3,20,4,6,0,45,False
n_q003635,q003635,Casey Rother,LEH,Lehigh,1,2022,,Sr,3,0,11,0,0,0,2,16.1,68,16,4,3,1,3,1,0,0,14,False
n_q013506,q013506,Gunnar Goodwin,LEH,Lehigh,1,2022,,Fr,0,0,3,0,0,0,0,2.2,13,2,2,2,0,4,0,3,1,1,False
n_q013507,q013507,Jack Hamilton,LEH,Lehigh,1,2022,,Fr,2,1,10,1,0,0,0,18.1,83,16,14,9,1,10,4,2,0,12,False
n_q009268,q009268,Lucas Rich,LEH,Lehigh,1,2022,,So,0,0,3,0,0,0,0,1.0,11,0,5,4,0,6,1,1,0,0,False
